YEAR,ROUND,CONF_1,TEAM_1,SEED_1,SEED_2,CONF_2,TEAM_2,SCORE_diff,K TEMPO_diff,KADJ T_diff,K OFF_diff,KADJ O_diff,K DEF_diff,KADJ D_diff,KADJ EM_diff,BADJ EM_diff,BADJ O_diff,BADJ D_diff,BARTHAG_diff,GAMES_diff,W_diff,L_diff,WIN%_diff,EFG%_diff,EFG%D_diff,FTR_diff,FTRD_diff,TOV%_diff,TOV%D_diff,OREB%_diff,DREB%_diff,OP OREB%_diff,OP DREB%_diff,RAW T_diff,2PT%_diff,2PT%D_diff,3PT%_diff,3PT%D_diff,BLK%_diff,BLKED%_diff,AST%_diff,OP AST%_diff,2PTR_diff,3PTR_diff,2PTRD_diff,3PTRD_diff,BADJ T_diff,AVG HGT_diff,EFF HGT_diff,EXP_diff,TALENT_diff,FT%_diff,OP FT%_diff,PPPO_diff,PPPD_diff,ELITE SOS_diff,WAB_diff,POWER RATING_diff,POWER_diff,PATH_diff,DRAW_diff,WINS_diff,POOL VALUE_diff,POWER-PATH_diff,NET RPI_diff,RESUME_diff,ELO_diff,B POWER_diff,Q1 W_diff,Q2 W_diff,Q1 PLUS Q2 W_diff,Q3 Q4 L_diff,PLUS 500_diff,R SCORE_diff,DUNKS FG%_diff,DUNKS SHARE_diff,DUNKS FG%D_diff,DUNKS D SHARE_diff,CLOSE TWOS FG%_diff,CLOSE TWOS SHARE_diff,CLOSE TWOS FG%D_diff,CLOSE TWOS D SHARE_diff,FARTHER TWOS FG%_diff,FARTHER TWOS SHARE_diff,FARTHER TWOS FG%D_diff,FARTHER TWOS D SHARE_diff,THREES FG%_diff,THREES SHARE_diff,THREES FG%D_diff,THREES D SHARE_diff,target
2014,16,B12,Baylor,22.0,6.0,B10,Wisconsin,-17.0,0.084,-1.617,-1.141,-1.994,4.599,3.947,-5.941,-8.3,-3.8,4.5,-0.079,0.0,-4.0,4.0,-12.121,-1.7,1.1,-0.4,6.8,5.6,0.3,13.2,-5.2,5.2,-13.2,0.1,-3.1,-0.6,1.1,2.4,6.3,-1.3,8.0,23.1,4.8,-4.8,-7.0,7.0,-1.5,0.714,1.148,0.339,-15.638,-7.1,-4.3,-0.014,0.043,-1.987,-4.8,,-7.5,-0.2,2.02,-2.0,-14.2,-7.3,24.0,6.0,14.0,20.0,1.0,-5.0,-4.0,-1.0,-8.0,-2.4,-1.1,6.1,-11.4,1.1,-1.2,-1.0,-1.7,-1.7,-2.2,5.9,1.5,-5.7,0.4,-4.9,1.6,7.4,0.0
2014,16,SEC,Kentucky,31.0,15.0,Amer,Louisville,5.0,-2.331,-2.874,-6.382,-2.9,10.661,6.517,-9.417,-10.8,-3.3,7.5,-0.069,0.0,-5.0,5.0,-14.706,-4.3,1.2,13.4,-0.4,3.2,-8.9,4.9,3.0,-3.0,-4.9,-2.3,-3.0,0.1,-4.6,2.6,3.0,0.6,-8.5,-5.2,7.6,-7.6,1.3,-1.3,-2.5,2.831,1.428,-1.521,35.067,2.3,0.8,-0.064,0.104,8.196,-1.4,,-8.2,5.8,-0.15,3.0,-45.4,-14.0,-2.0,12.0,22.0,18.0,-1.0,6.0,5.0,1.0,-10.0,-1.3,3.1,-0.7,1.8,-1.1,-1.9,0.3,0.6,-1.1,0.6,7.1,1.0,0.8,-3.6,-7.5,3.7,0.2,1.0
2014,16,SEC,Tennessee,42.0,7.0,B10,Michigan,-2.0,-0.124,0.489,-5.454,-7.184,-5.975,-6.152,-1.032,-0.7,-6.8,-6.1,0.005,-1.0,-5.0,4.0,-13.258,-6.2,-3.7,5.4,5.5,2.4,-0.1,10.8,1.3,-1.3,-10.8,-0.2,-3.9,-6.5,-6.4,1.9,5.3,2.2,-5.9,-4.6,9.4,-9.4,4.8,-4.8,0.4,0.91,0.463,0.999,-0.703,-5.3,-3.9,-0.055,-0.057,-8.202,-7.3,,-7.3,5.7,0.69,-1.0,-31.9,-13.0,31.0,51.0,37.0,2.0,-7.0,0.0,-7.0,2.0,-9.0,-41.8,-7.1,-3.7,6.3,-1.4,-8.7,12.9,-7.9,7.0,-2.9,-3.4,-7.8,-3.6,-8.3,-9.4,2.8,-3.5,0.0
2014,8,SEC,Florida,1.0,41.0,A10,Dayton,10.0,-2.628,-2.327,0.819,2.522,-10.47,-12.304,14.827,14.5,2.7,-11.8,0.16,1.0,9.0,-8.0,24.421,0.1,-4.3,2.1,-10.6,-0.3,2.8,0.7,-0.2,0.2,-0.7,-2.5,0.6,-5.6,-1.0,-1.0,0.8,-2.8,3.9,-5.2,-3.7,3.7,0.6,-0.6,-2.0,0.687,0.335,0.348,28.351,-2.0,-1.7,0.005,-0.109,7.511,11.1,,25.0,-12.2,1.18,1.0,50.2,37.2,-42.0,-29.0,-41.0,-53.0,6.0,1.0,7.0,-3.0,17.0,31.7,0.5,3.0,-0.5,0.8,-2.4,0.4,-7.3,-2.6,2.5,-3.1,-0.6,2.9,-1.8,2.6,-0.1,-0.3,1.0
2014,8,B10,Michigan St.,13.0,28.0,Amer,Connecticut,-6.0,0.115,0.991,5.173,6.848,2.566,2.176,4.672,4.8,6.8,2.0,0.035,0.0,0.0,0.0,0.0,3.1,2.3,-5.1,3.6,-0.5,-1.2,2.3,5.7,-5.7,-2.3,0.2,4.1,2.6,0.4,0.3,-1.9,-1.2,10.8,-2.0,-2.0,2.0,-5.4,5.4,1.2,-0.469,-1.121,-0.391,23.102,-6.8,5.3,0.051,0.024,5.056,2.2,,12.0,-3.0,0.24,-3.0,40.1,15.0,-4.0,-7.0,-5.0,-14.0,0.0,1.0,1.0,-1.0,0.0,0.6,1.6,2.6,4.8,-0.6,4.3,1.2,-2.2,-0.7,1.5,-3.3,3.8,-3.6,0.5,2.0,0.2,4.3,0.0
2014,8,P12,Arizona,3.0,6.0,B10,Wisconsin,-1.0,0.701,0.352,-2.975,-5.485,-12.272,-12.056,6.57,3.0,-6.9,-9.9,0.027,1.0,4.0,-3.0,9.447,-1.5,-5.3,-2.4,8.6,3.4,3.4,9.3,1.7,-1.7,-9.3,0.7,-0.4,-5.7,-1.7,-2.9,2.4,-1.3,7.4,5.5,12.8,-12.8,-0.9,0.9,0.3,0.612,0.342,-0.603,15.889,-8.9,-1.5,-0.031,-0.12,-4.534,1.5,,12.5,0.3,-0.57,-1.0,72.0,12.2,-4.0,-3.0,-10.0,-8.0,4.0,-2.0,2.0,-2.0,7.0,0.1,3.0,6.7,-12.3,-0.8,5.5,4.9,-4.3,-6.6,-5.6,7.8,-3.4,5.4,-1.3,-12.7,-2.1,1.2,0.0
2014,8,SEC,Kentucky,31.0,7.0,B10,Michigan,3.0,3.759,3.075,-4.831,-6.167,-4.274,-4.542,-1.625,-3.1,-7.1,-4.0,-0.017,1.0,-1.0,2.0,-5.169,-5.8,-4.6,17.9,10.2,3.3,-1.0,13.3,-1.0,1.0,-13.3,3.7,-3.1,-6.4,-6.9,-0.4,8.6,0.0,-9.8,-4.4,12.0,-12.0,2.7,-2.7,3.5,2.085,2.527,-0.73,21.498,-7.9,-4.8,-0.047,-0.043,-6.532,-3.8,,-2.5,7.7,-0.27,2.0,-27.3,-10.2,6.0,25.0,21.0,7.0,-6.0,6.0,0.0,-1.0,-3.0,-1.6,-1.2,1.5,0.1,0.5,-6.6,11.3,-8.0,7.0,-3.6,1.2,-7.9,-6.3,-7.0,-12.4,0.4,-0.7,1.0
2014,4,SEC,Florida,1.0,28.0,Amer,Connecticut,-10.0,-2.846,-1.854,3.37,4.861,-3.961,-3.833,8.694,8.3,4.3,-4.0,0.062,0.0,6.0,-6.0,17.647,1.3,1.2,4.8,-2.9,0.2,2.4,4.4,4.6,-4.6,-4.4,-2.7,3.3,1.5,-1.9,0.4,-7.9,-0.2,3.2,-5.5,-1.5,1.5,0.1,-0.1,-1.7,-0.031,-1.301,-0.062,9.889,-10.0,2.4,0.028,-0.041,1.951,7.0,,13.9,-2.4,-1.47,-2.0,31.5,16.3,-21.0,-12.0,-21.0,-22.0,3.0,5.0,8.0,-1.0,12.0,0.9,-0.7,-0.8,3.5,-0.2,2.1,0.2,1.9,-3.0,3.8,-0.5,3.5,4.4,-2.8,0.3,0.1,-1.3,0.0
2014,4,B10,Wisconsin,6.0,31.0,SEC,Kentucky,-1.0,-2.998,-1.858,2.931,4.476,2.335,1.801,2.676,5.1,6.0,0.9,0.035,-1.0,2.0,-3.0,8.2,3.4,2.5,-9.7,-11.9,-5.5,-0.7,-14.3,2.2,-2.2,14.3,-3.0,1.3,2.2,4.8,2.6,-7.1,1.2,4.4,-5.2,-11.3,11.3,4.1,-4.1,-2.2,-2.357,-1.082,1.36,-26.159,6.2,3.3,0.028,0.026,3.353,4.0,,-1.6,-5.2,-1.31,-1.0,5.5,3.6,-11.0,-24.0,-15.0,-9.0,3.0,-1.0,2.0,1.0,5.0,1.7,-3.9,-6.1,8.0,-2.3,-1.9,-6.3,0.7,-1.5,5.1,-5.3,4.0,6.5,4.4,11.6,1.8,-5.0,0.0
2014,2,Amer,Connecticut,28.0,31.0,SEC,Kentucky,6.0,-0.866,-1.217,-4.098,-4.847,-3.316,-2.813,-2.034,-1.4,-4.3,-2.9,-0.008,0.0,2.0,-2.0,5.882,1.7,-1.1,-15.2,-2.3,-0.5,3.2,-11.0,-3.5,3.5,11.0,-0.9,-2.0,-2.6,6.2,1.2,0.6,1.3,5.9,7.7,-5.8,5.8,-2.2,2.2,-1.4,-1.761,-0.503,1.733,-33.706,7.9,-2.0,-0.038,-0.032,-2.384,0.8,,-6.6,-4.1,0.71,1.0,-3.5,-2.5,5.0,-14.0,-6.0,6.0,3.0,-8.0,-5.0,0.0,4.0,0.9,-3.1,-3.1,-5.4,-0.9,-3.5,-4.8,-2.9,-2.2,0.9,-1.9,-1.7,-0.1,5.5,6.7,0.7,2.3,1.0
2013,64,BE,Louisville,1.0,64.0,MEAC,North Carolina A&T,31.0,-0.12,0.484,16.622,21.73,-6.024,-14.739,36.469,34.1,21.6,-12.5,0.618,0.0,11.0,-11.0,32.353,4.3,-0.5,-4.4,-7.6,-3.8,4.0,8.2,-0.3,0.3,-8.2,-0.1,4.4,0.2,2.9,-0.6,-1.7,-2.5,4.9,-7.0,6.7,-6.7,4.7,-4.7,0.6,-0.246,1.002,-0.604,70.281,5.5,-0.4,0.165,-0.062,21.899,20.5,,42.8,-22.9,0.38,6.0,79.1,65.7,-210.0,-249.0,-184.0,-226.0,10.0,4.0,14.0,-14.0,22.0,99.9,1.7,7.0,-5.0,0.7,7.8,3.7,1.8,-3.7,2.6,3.2,2.4,8.4,2.7,-6.9,-0.3,-4.7,1.0
2013,64,MWC,Colorado St.,32.0,33.0,SEC,Missouri,12.0,-4.161,-2.513,1.581,3.13,2.608,2.172,0.957,0.4,2.6,2.2,0.0,-2.0,0.0,-2.0,4.497,-2.4,2.3,8.2,7.8,-2.6,-0.6,2.3,5.0,-5.0,-2.3,-4.2,-3.0,2.6,-0.6,1.0,-3.6,-0.1,0.4,-2.5,4.0,-4.0,-2.5,2.5,-2.8,-0.564,-1.388,0.532,-26.76,-3.0,0.7,0.015,0.026,-2.574,0.7,,-4.6,3.4,-1.55,1.0,-7.9,-8.0,-18.0,7.0,-16.0,-3.0,-1.0,3.0,2.0,0.0,2.0,5.8,1.0,-1.0,2.6,-1.3,-2.1,-4.7,-0.6,-1.6,2.3,9.0,6.4,-0.9,0.3,-4.4,0.6,2.4,1.0
2013,64,B12,Oklahoma St.,17.0,48.0,P12,Oregon,-13.0,-1.558,-1.74,3.463,4.135,1.259,-0.422,4.557,4.9,4.1,-0.8,0.057,-2.0,-2.0,0.0,-1.471,-0.2,-1.8,1.8,2.4,-3.2,-0.8,-4.3,-2.9,2.9,4.3,-1.6,0.2,-1.7,-0.7,-2.1,2.7,0.3,-2.3,-1.2,-3.8,3.8,-4.6,4.6,-1.9,-0.361,-0.071,-0.879,26.973,4.0,0.6,0.032,0.009,3.136,0.3,,5.4,-0.9,-1.43,-2.0,6.2,6.3,-20.0,-8.0,-6.0,-26.0,2.0,-2.0,0.0,0.0,-2.0,14.1,-4.2,2.2,-8.3,0.4,2.8,-6.9,-5.9,1.4,1.5,3.0,-1.1,-5.8,-1.7,3.9,-1.0,4.6,0.0
2013,64,A10,Saint Louis,16.0,49.0,WAC,New Mexico St.,20.0,-0.646,-0.119,2.683,3.385,-6.217,-8.04,11.425,11.4,4.6,-6.8,0.192,0.0,4.0,-4.0,12.121,0.7,0.3,-3.2,4.8,-4.2,4.7,-8.3,1.5,-1.5,8.3,-0.7,-0.3,1.3,2.1,-1.0,-5.7,1.9,7.7,6.9,-10.6,10.6,3.0,-3.0,-0.5,-1.72,-2.634,0.627,-2.096,4.8,-5.5,0.021,-0.062,6.842,6.9,,14.4,-4.1,-1.31,1.0,14.5,18.5,-39.0,-79.0,-44.0,-63.0,6.0,3.0,9.0,-3.0,8.0,98.3,-7.0,-7.3,-0.5,1.7,-1.8,-0.1,4.5,-2.5,-3.1,-10.2,0.1,5.5,2.1,10.3,-0.8,-3.0,1.0
2013,64,CUSA,Memphis,24.0,41.0,WCC,Saint Mary's,2.0,5.299,5.06,-7.772,-8.066,-5.552,-5.84,-2.227,-1.9,-7.7,-5.8,-0.009,2.0,4.0,-2.0,6.985,-1.1,-1.6,1.0,-2.6,2.4,4.2,-1.0,-5.6,5.6,1.0,5.3,-1.4,-0.4,0.6,-3.4,8.0,0.9,6.8,1.9,9.8,-9.8,-1.7,1.7,4.3,-0.173,-0.108,-0.269,51.941,-6.4,-5.1,-0.078,-0.052,-1.552,2.0,,2.5,-1.1,-0.64,1.0,1.2,3.6,-17.0,-9.0,-8.0,10.0,2.0,0.0,2.0,-1.0,6.0,12.9,1.7,8.2,12.7,0.4,6.4,-5.6,0.1,-2.0,-2.2,14.6,0.2,0.3,-0.2,-8.9,-3.9,1.7,1.0
2013,64,B10,Michigan St.,9.0,56.0,Horz,Valparaiso,11.0,-0.967,-1.161,-4.083,1.596,-2.675,-9.724,11.32,11.2,2.6,-8.6,0.166,0.0,-1.0,1.0,-3.125,-5.4,-1.0,-5.6,-4.8,-1.5,0.5,3.9,-1.0,1.0,-3.9,-1.0,-5.7,0.3,-3.1,-3.4,2.4,0.1,-3.5,2.3,12.5,-12.5,-7.6,7.6,-1.2,1.33,1.17,-1.422,61.36,-2.7,-6.6,-0.041,-0.032,23.026,7.5,,19.5,-9.0,-1.55,2.0,28.0,28.5,-49.0,-117.0,-23.0,-51.0,8.0,0.0,8.0,-4.0,-2.0,99.2,1.2,4.8,-0.7,1.1,0.9,-1.5,-1.5,1.8,-3.9,14.3,-2.4,-9.9,-2.8,-12.8,-3.6,8.1,1.0
2013,64,MVC,Creighton,25.0,40.0,BE,Cincinnati,4.0,0.074,0.831,15.079,13.595,6.311,6.956,6.639,5.5,12.9,7.4,0.035,1.0,5.0,-4.0,12.745,12.9,2.8,-2.6,-6.3,-0.7,-3.9,-9.6,2.9,-2.9,9.6,0.1,11.1,3.2,10.4,1.3,-9.5,-1.4,11.7,-1.5,-2.3,2.3,-2.9,2.9,-0.2,-0.597,-0.885,-0.292,-7.094,10.1,2.5,0.144,0.074,-6.866,1.8,,6.5,-2.5,0.32,1.0,9.6,9.0,-25.0,9.0,-34.0,-26.0,-1.0,2.0,1.0,2.0,9.0,25.7,0.7,-1.6,0.5,-2.8,7.6,3.5,8.6,-9.0,8.8,-5.6,4.0,5.9,9.9,2.3,0.6,3.0,1.0
2013,64,ACC,Duke,8.0,57.0,AE,Albany,12.0,5.872,4.928,12.436,17.3,-0.653,-8.269,25.569,25.2,16.9,-8.3,0.407,-2.0,3.0,-5.0,13.787,4.6,-2.2,-2.6,4.0,-5.6,1.0,-2.3,-4.6,4.6,2.3,5.9,3.7,-0.8,4.2,-3.8,3.1,-2.6,2.5,-6.5,-0.3,0.3,8.1,-8.1,4.8,1.325,1.633,-0.442,84.0,-0.2,6.3,0.118,-0.004,18.17,12.0,,35.1,-17.4,-0.03,3.0,70.3,52.5,-130.0,-133.0,-79.0,-145.0,9.0,4.0,13.0,-6.0,8.0,99.9,-3.8,5.0,-7.8,3.7,9.7,-8.2,4.6,-1.7,4.3,7.7,-3.4,9.4,2.8,0.5,-4.1,-7.8,1.0
2013,64,WCC,Gonzaga,4.0,61.0,SWAC,Southern,6.0,-0.35,-0.315,16.178,21.83,2.566,-7.409,29.239,30.5,23.3,-7.2,0.502,3.0,10.0,-7.0,24.784,6.4,2.6,0.7,-5.7,0.3,0.6,10.7,0.9,-0.9,-10.7,-0.2,9.7,1.7,0.0,2.2,-2.3,-0.7,6.8,5.3,3.3,-3.3,-7.9,7.9,0.1,0.751,1.464,-0.607,22.895,2.4,0.8,0.162,0.02,14.129,13.3,,34.8,-18.4,-1.7,1.0,78.2,53.2,-174.0,-174.0,-140.0,-168.0,6.0,7.0,13.0,-7.0,17.0,99.9,9.6,3.8,4.4,0.7,1.8,12.7,4.2,-5.2,8.2,-9.3,0.7,-3.1,-0.1,-3.4,2.9,8.3,1.0
2013,64,BE,Pittsburgh,29.0,36.0,MVC,Wichita St.,-18.0,-4.567,-4.27,7.562,6.335,-2.439,-1.377,7.712,6.6,6.3,-0.3,0.062,-2.0,-2.0,0.0,-1.471,2.0,-1.3,1.7,-2.5,-1.9,1.8,2.8,-4.5,4.5,-2.8,-4.6,1.5,-0.4,2.3,-1.8,-1.2,1.7,8.6,1.0,9.1,-9.1,1.0,-1.0,-4.8,1.122,0.386,-0.299,76.587,-2.4,0.4,0.071,-0.027,4.935,0.9,,10.7,-6.0,1.61,-4.0,22.2,16.7,6.0,-8.0,-7.0,-22.0,1.0,0.0,1.0,-2.0,-2.0,5.6,4.9,3.4,0.7,1.9,-2.1,8.2,1.0,3.5,4.1,0.8,-1.6,-2.3,1.0,-9.0,-1.8,-1.2,0.0
2013,64,B10,Wisconsin,20.0,45.0,SEC,Mississippi,-11.0,-9.531,-8.781,-3.436,-3.509,-4.245,-9.995,6.486,8.9,-1.3,-10.2,0.113,0.0,-3.0,3.0,-8.824,-0.1,-3.6,-9.4,-5.7,-0.2,-3.7,-1.2,5.2,-5.2,1.2,-9.5,-0.8,-3.7,0.4,-2.1,-3.0,-0.5,10.0,-14.0,-6.5,6.5,11.0,-11.0,-9.0,-0.13,0.262,-0.024,-6.87,-5.1,3.0,-0.035,-0.042,15.936,3.0,,12.8,-6.1,0.16,-1.0,24.0,18.9,-16.0,-44.0,-8.0,-24.0,5.0,-2.0,3.0,-2.0,-6.0,32.9,-5.1,-0.2,-9.0,-1.4,-6.5,-0.1,-5.3,4.2,0.6,-6.9,-1.0,7.2,0.2,7.1,-2.2,-11.4,0.0
2013,64,B12,Kansas St.,13.0,52.0,A10,La Salle,-2.0,-3.377,-3.375,0.524,2.745,-1.213,-2.212,4.956,4.1,2.3,-1.8,0.054,3.0,5.0,-2.0,8.788,-2.3,-1.8,0.3,8.3,0.9,0.4,8.9,-1.1,1.1,-8.9,-3.4,-2.3,-4.1,-1.2,3.2,1.5,-1.2,9.1,1.0,2.5,-2.5,-4.5,4.5,-3.4,0.618,0.697,0.21,34.173,-4.9,-1.3,0.006,-0.012,6.343,5.1,,12.3,-2.7,-2.44,-2.0,10.4,15.0,-26.0,-19.0,-30.0,-30.0,4.0,-2.0,2.0,-1.0,7.0,51.2,-5.4,-0.7,2.8,1.6,-1.2,-8.9,-1.3,-6.1,4.4,12.0,-3.8,1.8,-2.0,-3.1,3.2,4.5,0.0
2013,64,P12,Arizona,21.0,44.0,OVC,Belmont,17.0,-1.186,-0.36,-3.502,2.665,0.303,-2.115,4.78,6.6,4.1,-2.5,0.08,2.0,1.0,1.0,-1.875,-4.9,-0.4,5.0,-4.8,-0.3,-4.5,5.0,6.7,-6.7,-5.0,-1.2,-6.8,-2.2,-1.3,3.1,2.2,-1.7,-1.9,-4.5,1.6,-1.6,6.5,-6.5,-0.4,1.804,2.797,-0.69,76.885,1.3,-0.2,-0.034,0.002,11.218,4.5,,12.0,-6.7,1.14,2.0,27.2,18.7,-4.0,-59.0,-13.0,-22.0,5.0,1.0,6.0,-3.0,0.0,32.3,4.2,6.1,-6.0,0.1,6.9,-8.9,0.3,-6.7,-11.9,11.3,0.1,12.6,-0.1,-2.4,2.3,-5.9,1.0
2013,64,MWC,New Mexico,12.0,53.0,Ivy,Harvard,-6.0,0.915,0.645,-3.179,2.398,-6.753,-11.403,13.801,9.9,0.4,-9.5,0.205,7.0,11.0,-4.0,18.627,-6.3,-3.5,-4.6,-5.5,-3.5,-1.6,2.8,3.7,-3.7,-2.8,0.8,-6.2,-7.3,-4.7,1.6,0.6,-2.0,8.9,8.2,-1.2,1.2,-10.6,10.6,0.6,1.181,3.092,0.603,4.969,-0.1,-5.8,-0.031,-0.066,8.413,9.5,,19.0,-6.4,-1.55,-1.0,19.8,25.4,-90.0,-145.0,-83.0,-82.0,10.0,8.0,18.0,-4.0,15.0,99.9,-4.9,-0.8,5.7,0.6,-1.5,-8.1,-5.9,-10.7,-3.3,7.4,-3.6,-0.1,-4.7,0.7,1.3,10.7,0.0
2013,64,BE,Notre Dame,28.0,37.0,B12,Iowa St.,-18.0,-8.357,-7.968,-1.567,-1.348,-0.629,-2.492,1.144,1.2,-1.0,-2.2,0.018,1.0,3.0,-2.0,6.863,-1.3,-1.3,-0.9,-7.7,-1.2,-2.3,-0.5,-0.9,0.9,0.5,-8.4,-1.6,-2.9,0.3,1.5,2.1,0.9,8.5,6.2,12.0,-12.0,4.2,-4.2,-8.0,1.565,1.713,-0.344,27.169,-2.4,-3.3,-0.012,-0.008,2.02,3.2,,3.0,-0.5,-0.24,-1.0,2.7,3.5,-10.0,-19.0,-18.0,-8.0,1.0,0.0,1.0,-2.0,5.0,27.1,3.3,-1.0,-18.0,1.2,-11.8,12.9,-15.3,9.7,2.0,-1.2,-0.9,-5.6,-0.6,-11.7,1.4,-4.1,0.0
2013,64,B10,Ohio St.,5.0,60.0,MAAC,Iona,25.0,-6.642,-6.424,-3.438,-0.157,-13.684,-17.472,17.316,15.3,-0.4,-15.7,0.224,0.0,6.0,-6.0,18.182,-1.7,-6.3,1.5,-3.7,-0.3,1.2,-0.6,5.8,-5.8,0.6,-6.7,-0.5,-5.5,-2.2,-5.3,5.1,-3.5,-1.5,-7.2,5.3,-5.3,-0.4,0.4,-6.0,2.183,1.62,-0.377,59.781,-8.5,3.6,-0.033,-0.143,19.357,13.1,,27.1,-14.5,-0.82,3.0,48.5,41.6,-88.0,-141.0,-84.0,-84.0,8.0,-1.0,7.0,-10.0,12.0,99.9,-1.3,4.8,0.4,-0.4,4.9,-2.5,0.9,-10.3,-4.6,8.1,-4.5,8.9,-1.1,-5.6,-5.2,1.3,1.0
2013,64,B12,Kansas,3.0,62.0,SB,Western Kentucky,7.0,0.781,1.701,9.552,11.455,-9.79,-14.932,26.387,27.4,12.8,-14.6,0.488,0.0,10.0,-10.0,29.412,4.3,-6.4,1.8,-3.9,-2.5,-2.0,-0.5,2.3,-2.3,0.5,0.7,4.0,-8.4,3.5,-2.1,9.1,-2.8,10.4,6.5,6.8,-6.8,-4.5,4.5,1.7,1.729,1.888,0.326,59.294,5.3,-0.1,0.101,-0.091,13.084,15.9,,36.3,-18.7,-1.13,2.0,58.9,55.0,-145.0,-194.0,-146.0,-174.0,13.0,2.0,15.0,-8.0,20.0,99.9,6.6,7.7,-16.7,0.5,5.3,9.4,-10.5,-2.3,-1.3,-2.2,-6.3,-2.0,3.7,-7.2,-2.1,4.4,1.0
2013,64,ACC,North Carolina,30.0,35.0,BE,Villanova,7.0,4.593,3.111,7.4,6.421,1.689,2.873,3.548,3.4,5.7,2.3,0.04,1.0,4.0,-3.0,10.322,2.2,1.1,-23.3,-13.8,-5.8,-0.7,2.3,-1.2,1.2,-2.3,4.6,1.3,3.6,3.3,-1.9,-2.0,-1.5,2.2,-14.5,4.6,-4.6,3.1,-3.1,3.6,-0.62,-0.649,-0.079,15.571,-4.9,2.4,0.074,0.011,-2.98,2.2,,14.9,-7.9,2.45,1.0,16.2,22.8,-35.0,30.0,-33.0,-22.0,-3.0,4.0,1.0,-1.0,7.0,29.1,11.8,1.9,2.1,2.1,9.8,-15.6,8.3,-9.2,3.9,20.1,5.7,13.0,4.0,-4.4,-2.6,-3.7,1.0
2013,64,A10,VCU,19.0,46.0,MAC,Akron,46.0,2.128,1.14,4.687,5.946,1.761,0.359,5.587,9.8,8.0,-1.8,0.124,3.0,1.0,2.0,-4.175,-0.1,6.0,-6.2,5.5,-3.3,8.1,-0.8,-4.5,4.5,0.8,2.4,-1.8,7.5,2.0,1.4,-5.1,0.4,-5.7,0.8,0.5,-0.5,-3.4,3.4,1.7,-1.114,-1.728,-0.002,11.622,5.8,-3.2,0.049,0.012,8.221,2.3,,5.5,-0.9,-1.89,1.0,0.5,6.4,-18.0,-67.0,-20.0,-31.0,2.0,5.0,7.0,-3.0,-1.0,76.6,-7.2,-2.1,-3.6,1.0,1.0,-10.2,14.9,-6.4,3.1,10.9,-2.3,2.8,2.3,-0.7,0.1,3.6,1.0
2013,64,B10,Michigan,14.0,51.0,Sum,South Dakota St.,15.0,0.043,0.876,3.166,8.282,-4.956,-9.543,17.825,19.6,10.4,-9.2,0.288,1.0,3.0,-2.0,7.157,0.9,-3.0,-4.8,-1.8,-2.0,1.8,3.5,-3.6,3.6,-3.5,0.0,3.3,-2.7,-1.9,-2.3,1.7,0.5,-3.8,1.4,2.3,-2.3,0.1,-0.1,0.7,-0.27,0.084,-1.41,66.209,-6.3,-0.5,0.036,-0.045,18.825,9.4,,27.7,-14.8,1.51,5.0,65.5,42.5,-41.0,-74.0,-50.0,-86.0,7.0,-1.0,6.0,-4.0,5.0,99.3,21.1,9.0,-5.8,1.3,7.5,0.1,1.2,-7.8,-0.2,2.1,1.1,9.4,-1.0,-2.2,-3.0,-1.6,1.0
2013,64,P12,UCLA,22.0,43.0,B10,Minnesota,-20.0,6.345,6.3,-1.727,-2.325,0.561,1.657,-3.982,-4.8,-1.8,3.0,-0.056,2.0,5.0,-3.0,11.029,0.4,1.7,-9.0,-10.9,-6.0,-0.1,-13.9,-1.1,1.1,13.9,6.1,0.0,4.3,1.3,-2.0,-7.8,-2.0,-3.6,-4.5,5.8,-5.8,3.4,-3.4,5.5,1.189,1.312,-0.813,45.693,3.7,-2.3,-0.017,0.007,-8.019,1.2,,-2.4,2.0,-1.63,-1.0,-4.0,-4.4,-8.0,-5.0,-45.0,20.0,0.0,2.0,2.0,0.0,8.0,3.4,-0.9,-6.5,3.1,0.9,-8.4,-1.4,-4.2,12.2,9.2,7.1,2.9,-8.3,-0.3,-5.7,-1.5,-3.9,0.0
2013,64,SEC,Florida,11.0,54.0,Slnd,Northwestern St.,32.0,-10.881,-10.722,8.528,11.276,-12.936,-17.52,28.796,29.0,12.6,-16.4,0.392,6.0,7.0,-1.0,8.418,6.5,-4.9,-11.7,-10.4,-1.3,0.4,-1.3,8.4,-8.4,1.3,-10.8,4.7,-5.0,6.6,-3.9,-0.4,2.1,3.2,1.6,-10.8,10.8,-7.7,7.7,-10.5,0.913,0.336,0.163,73.849,-0.9,1.7,0.083,-0.128,11.691,7.3,,35.4,-20.8,2.91,3.0,99.6,56.2,-71.0,-100.0,-56.0,-132.0,5.0,5.0,10.0,-4.0,8.0,99.6,3.5,1.0,-0.2,-0.2,3.3,-5.7,2.3,-12.1,5.7,-4.0,-5.9,5.0,6.8,9.7,-2.9,7.1,1.0
